claim_id,employee_id,claim_date,expense_category,vendor_name,currency,amount_local,amount_usd,fx_rate,project_code,cost_center,approval_status,approver_id,receipt_attached,notes,reimbursable
EXP-0000158,EMP-001981,2025-02-20,Marketing Materials,Vendor-72,JPY,1405.01,9.41,0.0067,PROJ-031,CC-0010,PENDING,MGR-002,Y,Team lunch,N
EXP-0000159,EMP-001464,2024-04-20,Training,Vendor-58,INR,11442.88,137.31,0.012,PROJ-037,CC-0001,CANCELLED,MGR-001,Y,Monthly subscription,N
EXP-0000160,EMP-000681,2024-05-27,Travel-Hotel,Vendor-25,GBP,9645.85,12250.23,1.27,PROJ-036,CC-0006,PENDING,MGR-002,N,Conference attendance,Y
EXP-0000161,EMP-000970,2025-06-19,Telecoms,Vendor-195,JPY,9251.16,61.98,0.0067,PROJ-015,CC-0002,CANCELLED,MGR-002,Y,Monthly subscription,N
EXP-0000162,EMP-001412,2025-02-20,Travel-Air,Vendor-69,EUR,557.28,607.44,1.09,PROJ-045,CC-0007,CANCELLED,MGR-003,Y,Monthly subscription,Y
EXP-0000163,EMP-000990,2025-06-10,Marketing Materials,Vendor-190,INR,6925.97,83.11,0.012,PROJ-047,CC-0003,APPROVED,MGR-002,Y,Team lunch,Y
EXP-0000164,EMP-001533,2024-05-04,Travel-Ground,Vendor-51,USD,2439.78,2439.78,1.0,PROJ-029,CC-0004,APPROVED,MGR-002,Y,Client visit,N
EXP-0000165,EMP-001121,2025-03-04,Office Supplies,Vendor-3,EUR,11237.41,12248.78,1.09,PROJ-019,CC-0004,CANCELLED,MGR-002,Y,,N
EXP-0000166,EMP-000340,2024-05-24,Client Entertainment,Vendor-134,INR,8461.52,101.54,0.012,PROJ-044,CC-0007,REJECTED,MGR-003,Y,Team lunch,N
EXP-0000167,EMP-001899,2024-05-18,Travel-Ground,Vendor-135,CAD,14043.68,10392.32,0.74,PROJ-046,CC-0016,APPROVED,MGR-002,Y,Client visit,Y
EXP-0000168,EMP-000012,2024-11-15,Meals,Vendor-52,SGD,1015.05,751.14,0.74,PROJ-045,CC-0004,CANCELLED,MGR-002,Y,Conference attendance,N
EXP-0000169,EMP-001304,2024-08-19,Software License,Vendor-161,EUR,1010.91,1101.89,1.09,PROJ-001,CC-0007,REJECTED,MGR-002,Y,,N
EXP-0000170,EMP-000826,2024-09-17,Marketing Materials,Vendor-139,INR,9371.27,112.46,0.012,PROJ-042,CC-0007,APPROVED,MGR-003,N,Conference attendance,Y
EXP-0000171,EMP-001155,2024-04-14,Travel-Ground,Vendor-134,AUD,2683.1,1744.02,0.65,PROJ-038,CC-0013,REJECTED,MGR-003,Y,,N
EXP-0000172,EMP-001605,2024-08-25,Meals,Vendor-24,CAD,2529.81,1872.06,0.74,PROJ-040,CC-0005,PENDING,MGR-001,Y,Conference attendance,N
EXP-0000173,EMP-000107,2024-05-20,Marketing Materials,Vendor-113,GBP,13440.34,17069.23,1.27,PROJ-028,CC-0016,REJECTED,MGR-002,Y,Client visit,N
EXP-0000174,EMP-001447,2025-04-30,Software License,Vendor-80,JPY,11611.06,77.79,0.0067,PROJ-034,CC-0011,APPROVED,MGR-003,N,Client visit,N
EXP-0000175,EMP-001148,2025-03-28,Training,Vendor-178,EUR,12599.74,13733.72,1.09,PROJ-017,CC-0004,CANCELLED,MGR-003,Y,Client visit,Y
EXP-0000176,EMP-001579,2024-12-20,Office Supplies,Vendor-55,INR,12832.03,153.98,0.012,PROJ-040,CC-0018,PENDING,MGR-002,Y,Client visit,Y
EXP-0000177,EMP-001078,2024-07-18,Travel-Air,Vendor-151,CAD,6636.79,4911.22,0.74,PROJ-020,CC-0011,APPROVED,MGR-002,Y,,Y
EXP-0000178,EMP-000564,2025-05-05,Office Supplies,Vendor-12,AUD,512.59,333.18,0.65,PROJ-045,CC-0009,REJECTED,MGR-003,Y,,Y
EXP-0000179,EMP-001295,2025-04-10,Training,Vendor-45,SGD,14958.5,11069.29,0.74,PROJ-031,CC-0018,APPROVED,MGR-001,Y,Conference attendance,Y
EXP-0000180,EMP-000270,2024-03-25,Office Supplies,Vendor-31,EUR,13064.99,14240.84,1.09,PROJ-004,CC-0015,APPROVED,MGR-002,Y,,N
EXP-0000181,EMP-001511,2024-01-18,Software License,Vendor-173,CAD,9830.03,7274.22,0.74,PROJ-021,CC-0006,REJECTED,MGR-003,Y,,N
EXP-0000182,EMP-001372,2024-03-03,Travel-Hotel,Vendor-50,JPY,12567.37,84.2,0.0067,PROJ-049,CC-0017,PENDING,MGR-003,Y,Conference attendance,Y
EXP-0000183,EMP-001247,2024-07-22,Marketing Materials,Vendor-105,SGD,677.18,501.11,0.74,PROJ-012,CC-0001,REJECTED,MGR-002,Y,Conference attendance,N
EXP-0000184,EMP-001427,2024-03-29,Telecoms,Vendor-119,SGD,8526.92,6309.92,0.74,PROJ-006,CC-0004,APPROVED,MGR-001,Y,Client visit,N
EXP-0000185,EMP-001616,2024-01-11,Meals,Vendor-164,USD,11503.17,11503.17,1.0,PROJ-024,CC-0015,APPROVED,MGR-003,N,Monthly subscription,Y
EXP-0000186,EMP-000777,2024-10-20,Travel-Ground,Vendor-72,EUR,4664.2,5083.98,1.09,PROJ-009,CC-0019,REJECTED,MGR-002,N,Client visit,N
EXP-0000187,EMP-000605,2024-09-22,Training,Vendor-68,CAD,2664.91,1972.03,0.74,PROJ-006,CC-0016,REJECTED,MGR-003,Y,Monthly subscription,N
EXP-0000188,EMP-001710,2025-01-29,Travel-Ground,Vendor-138,EUR,560.6,611.05,1.09,PROJ-037,CC-0007,CANCELLED,MGR-002,Y,Client visit,N
EXP-0000189,EMP-001584,2024-08-03,Client Entertainment,Vendor-56,AUD,1370.45,890.79,0.65,PROJ-030,CC-0009,APPROVED,MGR-001,N,Team lunch,Y
EXP-0000190,EMP-000763,2025-01-21,Telecoms,Vendor-9,SGD,8806.44,6516.77,0.74,PROJ-021,CC-0004,REJECTED,MGR-001,N,Team lunch,N
EXP-0000191,EMP-001850,2024-04-12,Travel-Ground,Vendor-92,INR,5056.71,60.68,0.012,PROJ-020,CC-0006,CANCELLED,MGR-003,N,Conference attendance,N
EXP-0000192,EMP-001423,2025-03-21,Office Supplies,Vendor-122,SGD,8907.69,6591.69,0.74,PROJ-016,CC-0009,REJECTED,MGR-003,Y,Team lunch,N
EXP-0000193,EMP-001903,2024-08-27,Marketing Materials,Vendor-28,AUD,611.53,397.49,0.65,PROJ-027,CC-0014,REJECTED,MGR-003,Y,,Y
EXP-0000194,EMP-001889,2024-11-03,Telecoms,Vendor-179,EUR,7687.94,8379.85,1.09,PROJ-034,CC-0007,PENDING,MGR-001,Y,Conference attendance,Y
EXP-0000195,EMP-000290,2024-12-20,Training,Vendor-102,AUD,11895.02,7731.76,0.65,PROJ-011,CC-0015,APPROVED,MGR-003,N,Client visit,Y
EXP-0000196,EMP-000379,2024-08-29,Meals,Vendor-112,AUD,4619.83,3002.89,0.65,PROJ-006,CC-0008,PENDING,MGR-003,Y,Conference attendance,N
EXP-0000197,EMP-000965,2025-02-07,Meals,Vendor-121,EUR,5177.23,5643.18,1.09,PROJ-043,CC-0013,CANCELLED,MGR-003,N,Conference attendance,N
EXP-0000198,EMP-001916,2024-05-16,Office Supplies,Vendor-198,EUR,4782.17,5212.57,1.09,PROJ-021,CC-0010,CANCELLED,MGR-003,Y,,Y
EXP-0000199,EMP-001517,2024-01-28,Meals,Vendor-156,INR,7329.76,87.96,0.012,PROJ-012,CC-0008,REJECTED,MGR-002,Y,,Y
EXP-0000200,EMP-001323,2024-08-23,Travel-Ground,Vendor-128,JPY,13719.64,91.92,0.0067,PROJ-013,CC-0002,PENDING,MGR-002,Y,Conference attendance,N
EXP-0000201,EMP-000872,2024-06-03,Client Entertainment,Vendor-80,JPY,9814.13,65.75,0.0067,PROJ-025,CC-0016,APPROVED,MGR-002,Y,Client visit,Y
EXP-0000202,EMP-001709,2024-04-18,Training,Vendor-22,JPY,10238.27,68.6,0.0067,PROJ-023,CC-0004,CANCELLED,MGR-001,N,Monthly subscription,Y
EXP-0000203,EMP-000024,2025-05-12,Office Supplies,Vendor-109,JPY,10297.62,68.99,0.0067,PROJ-050,CC-0002,REJECTED,MGR-002,Y,,Y
EXP-0000204,EMP-001600,2025-04-29,Software License,Vendor-137,SGD,7535.9,5576.57,0.74,PROJ-024,CC-0004,PENDING,MGR-002,Y,,Y
EXP-0000205,EMP-001942,2024-09-21,Meals,Vendor-132,EUR,114.28,124.57,1.09,PROJ-040,CC-0015,CANCELLED,MGR-001,Y,Monthly subscription,Y
EXP-0000206,EMP-000943,2025-01-10,Travel-Air,Vendor-154,GBP,13019.77,16535.11,1.27,PROJ-044,CC-0012,REJECTED,MGR-002,Y,,N
EXP-0000207,EMP-000367,2024-10-27,Software License,Vendor-107,USD,8145.8,8145.8,1.0,PROJ-002,CC-0015,REJECTED,MGR-002,Y,,Y
EXP-0000208,EMP-001089,2025-02-09,Meals,Vendor-45,INR,10981.25,131.78,0.012,PROJ-006,CC-0018,APPROVED,MGR-001,N,,N
EXP-0000209,EMP-000708,2025-04-14,Telecoms,Vendor-63,JPY,13391.82,89.73,0.0067,PROJ-047,CC-0017,CANCELLED,MGR-001,Y,Monthly subscription,N
EXP-0000210,EMP-001483,2024-04-13,Office Supplies,Vendor-132,USD,2209.79,2209.79,1.0,PROJ-047,CC-0003,REJECTED,MGR-003,Y,Team lunch,N
EXP-0000211,EMP-001530,2024-09-20,Travel-Hotel,Vendor-111,USD,2767.12,2767.12,1.0,PROJ-008,CC-0007,REJECTED,MGR-002,N,,Y
EXP-0000212,EMP-000441,2025-03-23,Client Entertainment,Vendor-192,INR,8604.31,103.25,0.012,PROJ-045,CC-0006,REJECTED,MGR-003,Y,,N
EXP-0000213,EMP-000559,2024-01-06,Office Supplies,Vendor-54,EUR,10176.34,11092.21,1.09,PROJ-002,CC-0014,PENDING,MGR-002,Y,Team lunch,N
EXP-0000214,EMP-000038,2024-11-28,Meals,Vendor-17,GBP,3327.64,4226.1,1.27,PROJ-040,CC-0010,CANCELLED,MGR-003,Y,,N
EXP-0000215,EMP-001143,2024-01-13,Software License,Vendor-88,JPY,7139.29,47.83,0.0067,PROJ-021,CC-0012,CANCELLED,MGR-001,Y,,N
EXP-0000216,EMP-000349,2025-02-03,Client Entertainment,Vendor-104,CAD,7988.28,5911.33,0.74,PROJ-003,CC-0019,APPROVED,MGR-003,Y,,N
EXP-0000217,EMP-001085,2025-01-13,Client Entertainment,Vendor-75,GBP,3121.19,3963.91,1.27,PROJ-049,CC-0011,CANCELLED,MGR-003,Y,Conference attendance,Y
EXP-0000218,EMP-001157,2025-03-17,Office Supplies,Vendor-196,EUR,9367.73,10210.83,1.09,PROJ-002,CC-0010,CANCELLED,MGR-001,Y,,Y
EXP-0000219,EMP-001741,2024-05-06,Travel-Hotel,Vendor-102,JPY,9110.75,61.04,0.0067,PROJ-014,CC-0007,APPROVED,MGR-003,Y,Client visit,Y
EXP-0000220,EMP-000721,2024-08-10,Office Supplies,Vendor-154,JPY,8255.55,55.31,0.0067,PROJ-018,CC-0011,REJECTED,MGR-003,Y,,N
EXP-0000221,EMP-000828,2025-05-21,Training,Vendor-74,JPY,3384.24,22.67,0.0067,PROJ-029,CC-0006,PENDING,MGR-002,Y,Conference attendance,N
EXP-0000222,EMP-001400,2024-04-10,Office Supplies,Vendor-149,SGD,9846.3,7286.26,0.74,PROJ-042,CC-0014,CANCELLED,MGR-002,N,,Y
EXP-0000223,EMP-001270,2025-05-30,Travel-Hotel,Vendor-154,CAD,2087.19,1544.52,0.74,PROJ-037,CC-0014,APPROVED,MGR-002,N,Client visit,N
EXP-0000224,EMP-000047,2025-02-02,Marketing Materials,Vendor-131,GBP,14278.17,18133.28,1.27,PROJ-013,CC-0006,CANCELLED,MGR-002,N,Client visit,N
EXP-0000225,EMP-000601,2024-03-07,Travel-Air,Vendor-53,CAD,4847.64,3587.25,0.74,PROJ-037,CC-0015,CANCELLED,MGR-001,Y,Client visit,Y
EXP-0000226,EMP-000228,2024-12-05,Travel-Ground,Vendor-63,SGD,7508.22,5556.08,0.74,PROJ-030,CC-0003,APPROVED,MGR-003,Y,,N
EXP-0000227,EMP-000145,2025-03-03,Client Entertainment,Vendor-184,SGD,12933.91,9571.09,0.74,PROJ-035,CC-0004,APPROVED,MGR-002,Y,,Y
EXP-0000228,EMP-001697,2024-02-10,Software License,Vendor-103,AUD,12176.82,7914.93,0.65,PROJ-046,CC-0017,CANCELLED,MGR-002,Y,Conference attendance,Y
EXP-0000229,EMP-001188,2024-04-24,Travel-Ground,Vendor-94,AUD,11371.53,7391.49,0.65,PROJ-027,CC-0011,PENDING,MGR-001,Y,Client visit,N
EXP-0000230,EMP-001421,2024-03-16,Training,Vendor-182,GBP,4957.09,6295.5,1.27,PROJ-032,CC-0008,REJECTED,MGR-002,Y,,N
EXP-0000231,EMP-001433,2024-09-21,Telecoms,Vendor-71,INR,11812.74,141.75,0.012,PROJ-039,CC-0002,PENDING,MGR-001,Y,Conference attendance,Y
EXP-0000232,EMP-001462,2024-10-25,Client Entertainment,Vendor-184,INR,8457.46,101.49,0.012,PROJ-011,CC-0019,REJECTED,MGR-002,Y,,N
EXP-0000233,EMP-001424,2024-05-11,Travel-Ground,Vendor-156,EUR,11158.56,12162.83,1.09,PROJ-019,CC-0013,REJECTED,MGR-003,N,Conference attendance,Y
EXP-0000234,EMP-000025,2024-09-22,Software License,Vendor-185,AUD,2233.97,1452.08,0.65,PROJ-033,CC-0017,CANCELLED,MGR-002,N,Monthly subscription,Y
EXP-0000235,EMP-000775,2025-05-11,Travel-Ground,Vendor-135,INR,7854.83,94.26,0.012,PROJ-031,CC-0006,CANCELLED,MGR-002,Y,,Y
EXP-0000236,EMP-000423,2024-08-17,Travel-Ground,Vendor-72,INR,3380.13,40.56,0.012,PROJ-039,CC-0004,PENDING,MGR-002,Y,Team lunch,Y
EXP-0000237,EMP-000745,2024-02-03,Office Supplies,Vendor-161,CAD,11123.25,8231.2,0.74,PROJ-007,CC-0011,APPROVED,MGR-002,Y,Conference attendance,N
EXP-0000238,EMP-001633,2024-07-06,Meals,Vendor-59,CAD,3677.94,2721.68,0.74,PROJ-045,CC-0015,PENDING,MGR-001,Y,,N
EXP-0000239,EMP-001502,2024-03-06,Travel-Ground,Vendor-134,GBP,11149.23,14159.52,1.27,PROJ-020,CC-0002,PENDING,MGR-001,N,,N
EXP-0000240,EMP-001806,2024-02-22,Software License,Vendor-163,SGD,1483.07,1097.47,0.74,PROJ-005,CC-0007,CANCELLED,MGR-001,Y,Conference attendance,N
EXP-0000241,EMP-001208,2024-08-08,Telecoms,Vendor-125,CAD,1507.14,1115.28,0.74,PROJ-020,CC-0019,APPROVED,MGR-003,Y,Conference attendance,N
EXP-0000242,EMP-001301,2025-04-12,Travel-Air,Vendor-65,CAD,8838.17,6540.25,0.74,PROJ-049,CC-0014,REJECTED,MGR-002,N,Monthly subscription,N
EXP-0000243,EMP-000614,2024-09-27,Marketing Materials,Vendor-64,AUD,14272.02,9276.81,0.65,PROJ-022,CC-0009,REJECTED,MGR-003,Y,Conference attendance,Y
EXP-0000244,EMP-001830,2025-06-05,Training,Vendor-127,SGD,107.69,79.69,0.74,PROJ-011,CC-0006,APPROVED,MGR-002,Y,Conference attendance,N
EXP-0000245,EMP-001104,2024-07-06,Meals,Vendor-200,INR,9571.87,114.86,0.012,PROJ-007,CC-0008,PENDING,MGR-002,Y,Monthly subscription,N
EXP-0000246,EMP-001900,2024-08-03,Telecoms,Vendor-173,GBP,10274.35,13048.42,1.27,PROJ-010,CC-0011,PENDING,MGR-001,Y,Client visit,Y
EXP-0000247,EMP-001058,2025-04-30,Telecoms,Vendor-107,EUR,4891.96,5332.24,1.09,PROJ-050,CC-0009,PENDING,MGR-002,Y,Monthly subscription,N
EXP-0000248,EMP-001489,2024-12-28,Software License,Vendor-116,EUR,4600.42,5014.46,1.09,PROJ-020,CC-0014,CANCELLED,MGR-002,Y,Team lunch,Y
EXP-0000249,EMP-001650,2024-05-23,Training,Vendor-197,JPY,5310.64,35.58,0.0067,PROJ-018,CC-0001,PENDING,MGR-001,Y,Monthly subscription,N
EXP-0000250,EMP-001620,2025-01-26,Software License,Vendor-143,USD,4834.47,4834.47,1.0,PROJ-036,CC-0007,PENDING,MGR-003,Y,Monthly subscription,Y
EXP-0000251,EMP-000667,2025-05-06,Telecoms,Vendor-121,GBP,3654.64,4641.39,1.27,PROJ-003,CC-0013,CANCELLED,MGR-001,Y,,N
EXP-0000252,EMP-001310,2024-12-16,Client Entertainment,Vendor-138,USD,1530.58,1530.58,1.0,PROJ-024,CC-0015,REJECTED,MGR-001,Y,Client visit,Y
EXP-0000253,EMP-001501,2025-02-27,Travel-Ground,Vendor-39,INR,14657.91,175.89,0.012,PROJ-038,CC-0010,PENDING,MGR-003,Y,Team lunch,Y
EXP-0000254,EMP-001563,2024-09-23,Marketing Materials,Vendor-136,INR,8595.27,103.14,0.012,PROJ-019,CC-0001,PENDING,MGR-001,Y,Monthly subscription,N
EXP-0000255,EMP-000960,2024-08-21,Training,Vendor-93,CAD,2770.26,2049.99,0.74,PROJ-022,CC-0007,REJECTED,MGR-002,Y,Client visit,Y
EXP-0000256,EMP-001651,2025-05-13,Travel-Air,Vendor-136,JPY,6415.69,42.99,0.0067,PROJ-004,CC-0017,REJECTED,MGR-001,Y,Conference attendance,N
EXP-0000257,EMP-000684,2024-03-09,Travel-Hotel,Vendor-145,SGD,4246.87,3142.68,0.74,PROJ-006,CC-0018,APPROVED,MGR-003,N,,Y
EXP-0000258,EMP-000391,2024-03-15,Office Supplies,Vendor-71,SGD,9154.37,6774.23,0.74,PROJ-030,CC-0015,PENDING,MGR-003,Y,Conference attendance,Y
EXP-0000259,EMP-001600,2025-03-18,Travel-Air,Vendor-103,INR,6816.17,81.79,0.012,PROJ-037,CC-0010,APPROVED,MGR-003,Y,Conference attendance,Y
EXP-0000260,EMP-000309,2024-09-22,Meals,Vendor-150,CAD,4842.54,3583.48,0.74,PROJ-044,CC-0011,CANCELLED,MGR-003,N,,N
EXP-0000261,EMP-000304,2024-07-30,Client Entertainment,Vendor-47,EUR,2840.82,3096.49,1.09,PROJ-007,CC-0001,APPROVED,MGR-001,Y,Conference attendance,N
EXP-0000262,EMP-001348,2024-08-01,Meals,Vendor-78,INR,13927.7,167.13,0.012,PROJ-011,CC-0014,REJECTED,MGR-001,N,Monthly subscription,Y
EXP-0000263,EMP-001935,2025-03-26,Travel-Hotel,Vendor-97,EUR,13165.79,14350.71,1.09,PROJ-002,CC-0015,PENDING,MGR-002,Y,Team lunch,N
EXP-0000264,EMP-001579,2025-01-24,Telecoms,Vendor-32,JPY,2987.58,20.02,0.0067,PROJ-006,CC-0006,APPROVED,MGR-001,N,Conference attendance,N
EXP-0000265,EMP-000649,2025-03-01,Meals,Vendor-54,INR,11247.74,134.97,0.012,PROJ-006,CC-0017,REJECTED,MGR-002,Y,,Y
EXP-0000266,EMP-000779,2025-03-06,Office Supplies,Vendor-26,SGD,252.02,186.49,0.74,PROJ-023,CC-0012,REJECTED,MGR-001,Y,,N
EXP-0000267,EMP-000173,2025-02-03,Training,Vendor-5,CAD,14995.6,11096.74,0.74,PROJ-018,CC-0011,APPROVED,MGR-001,N,Client visit,Y
EXP-0000268,EMP-000288,2025-04-26,Travel-Air,Vendor-16,EUR,7784.14,8484.71,1.09,PROJ-039,CC-0007,REJECTED,MGR-002,Y,Client visit,N
EXP-0000269,EMP-001063,2024-06-04,Travel-Ground,Vendor-94,EUR,2627.82,2864.32,1.09,PROJ-008,CC-0006,APPROVED,MGR-002,N,Monthly subscription,N
EXP-0000270,EMP-000544,2024-11-24,Travel-Air,Vendor-7,INR,13635.62,163.63,0.012,PROJ-022,CC-0001,CANCELLED,MGR-001,N,Team lunch,Y
EXP-0000271,EMP-001480,2025-06-21,Travel-Ground,Vendor-41,JPY,11439.91,76.65,0.0067,PROJ-007,CC-0001,REJECTED,MGR-001,Y,Team lunch,Y
EXP-0000272,EMP-000952,2025-03-01,Marketing Materials,Vendor-113,GBP,14531.27,18454.71,1.27,PROJ-009,CC-0020,APPROVED,MGR-002,Y,Team lunch,N
EXP-0000273,EMP-001106,2025-01-09,Telecoms,Vendor-172,EUR,4849.92,5286.41,1.09,PROJ-046,CC-0004,CANCELLED,MGR-002,N,Client visit,Y
EXP-0000274,EMP-000293,2024-08-18,Travel-Hotel,Vendor-191,EUR,12083.66,13171.19,1.09,PROJ-007,CC-0013,REJECTED,MGR-003,Y,Client visit,Y
EXP-0000275,EMP-001351,2024-11-04,Software License,Vendor-182,AUD,2777.56,1805.41,0.65,PROJ-030,CC-0019,REJECTED,MGR-001,Y,Team lunch,N
EXP-0000276,EMP-001915,2024-02-05,Office Supplies,Vendor-162,EUR,8694.73,9477.26,1.09,PROJ-004,CC-0007,PENDING,MGR-001,N,,Y
EXP-0000277,EMP-000661,2024-01-12,Telecoms,Vendor-124,CAD,2436.66,1803.13,0.74,PROJ-031,CC-0012,PENDING,MGR-003,Y,Team lunch,Y
EXP-0000278,EMP-001118,2025-03-26,Travel-Hotel,Vendor-191,SGD,9323.48,6899.38,0.74,PROJ-018,CC-0017,REJECTED,MGR-002,N,Monthly subscription,N
EXP-0000279,EMP-000935,2024-04-08,Software License,Vendor-196,SGD,11582.4,8570.98,0.74,PROJ-034,CC-0009,APPROVED,MGR-002,Y,,Y
EXP-0000280,EMP-001997,2025-04-13,Travel-Hotel,Vendor-31,EUR,1427.81,1556.31,1.09,PROJ-036,CC-0010,PENDING,MGR-002,Y,Team lunch,N
EXP-0000281,EMP-001991,2025-05-31,Travel-Ground,Vendor-102,GBP,14494.73,18408.31,1.27,PROJ-033,CC-0007,PENDING,MGR-003,N,Conference attendance,Y
EXP-0000282,EMP-001598,2024-06-04,Telecoms,Vendor-136,INR,7888.36,94.66,0.012,PROJ-034,CC-0002,REJECTED,MGR-003,N,,Y
EXP-0000283,EMP-001394,2024-06-18,Telecoms,Vendor-58,INR,2389.66,28.68,0.012,PROJ-049,CC-0005,CANCELLED,MGR-001,Y,Conference attendance,N
EXP-0000284,EMP-001069,2025-03-07,Training,Vendor-120,AUD,5852.69,3804.25,0.65,PROJ-021,CC-0005,REJECTED,MGR-001,Y,Monthly subscription,N
EXP-0000285,EMP-001256,2024-03-09,Travel-Air,Vendor-194,CAD,13846.55,10246.45,0.74,PROJ-027,CC-0005,PENDING,MGR-002,N,Client visit,N
EXP-0000286,EMP-000801,2024-07-17,Meals,Vendor-90,EUR,9694.81,10567.34,1.09,PROJ-005,CC-0008,REJECTED,MGR-001,Y,Conference attendance,Y
EXP-0000287,EMP-001377,2024-10-09,Software License,Vendor-3,CAD,6656.29,4925.65,0.74,PROJ-041,CC-0004,REJECTED,MGR-003,Y,,N
EXP-0000288,EMP-000612,2024-05-07,Marketing Materials,Vendor-191,CAD,9909.72,7333.19,0.74,PROJ-040,CC-0015,PENDING,MGR-001,Y,Monthly subscription,Y
EXP-0000289,EMP-000524,2024-04-25,Training,Vendor-110,JPY,12571.28,84.23,0.0067,PROJ-038,CC-0006,CANCELLED,MGR-002,N,,Y
EXP-0000290,EMP-001236,2025-01-06,Meals,Vendor-171,GBP,14964.1,19004.41,1.27,PROJ-032,CC-0014,CANCELLED,MGR-001,Y,Monthly subscription,N
EXP-0000291,EMP-000674,2025-03-05,Client Entertainment,Vendor-92,AUD,9607.58,6244.93,0.65,PROJ-006,CC-0001,APPROVED,MGR-003,Y,Client visit,N
EXP-0000292,EMP-001364,2024-09-29,Travel-Hotel,Vendor-200,CAD,8870.36,6564.07,0.74,PROJ-046,CC-0016,CANCELLED,MGR-003,Y,Conference attendance,Y
EXP-0000293,EMP-000241,2024-09-01,Software License,Vendor-149,GBP,8638.63,10971.06,1.27,PROJ-044,CC-0020,CANCELLED,MGR-002,Y,Monthly subscription,N
EXP-0000294,EMP-001071,2024-02-08,Office Supplies,Vendor-161,SGD,8604.44,6367.29,0.74,PROJ-048,CC-0014,APPROVED,MGR-001,N,Conference attendance,N
EXP-0000295,EMP-000845,2024-01-30,Training,Vendor-65,GBP,4391.23,5576.86,1.27,PROJ-023,CC-0012,REJECTED,MGR-001,Y,Team lunch,Y
EXP-0000296,EMP-001301,2024-09-26,Travel-Ground,Vendor-54,INR,6878.49,82.54,0.012,PROJ-036,CC-0018,REJECTED,MGR-003,Y,Monthly subscription,Y
EXP-0000297,EMP-000684,2024-12-26,Telecoms,Vendor-138,SGD,12851.13,9509.84,0.74,PROJ-048,CC-0008,REJECTED,MGR-002,Y,,Y
EXP-0000298,EMP-001019,2024-07-09,Office Supplies,Vendor-52,JPY,4700.74,31.49,0.0067,PROJ-017,CC-0016,REJECTED,MGR-002,Y,Monthly subscription,Y
EXP-0000299,EMP-000229,2024-07-13,Telecoms,Vendor-80,EUR,4848.17,5284.51,1.09,PROJ-033,CC-0018,REJECTED,MGR-003,N,Team lunch,Y
EXP-0000300,EMP-001458,2025-02-18,Client Entertainment,Vendor-38,CAD,1409.52,1043.04,0.74,PROJ-046,CC-0011,REJECTED,MGR-002,N,Team lunch,Y
EXP-0000301,EMP-001989,2024-03-25,Software License,Vendor-58,AUD,9205.17,5983.36,0.65,PROJ-029,CC-0002,PENDING,MGR-003,N,,N
EXP-0000302,EMP-001707,2024-08-12,Meals,Vendor-58,USD,7422.45,7422.45,1.0,PROJ-029,CC-0007,PENDING,MGR-001,Y,Client visit,Y
EXP-0000303,EMP-000849,2024-07-15,Office Supplies,Vendor-48,SGD,12570.58,9302.23,0.74,PROJ-034,CC-0019,CANCELLED,MGR-003,Y,,N
EXP-0000304,EMP-000540,2025-03-17,Software License,Vendor-94,INR,12053.36,144.64,0.012,PROJ-016,CC-0011,REJECTED,MGR-001,N,Monthly subscription,Y
EXP-0000305,EMP-001879,2025-06-03,Training,Vendor-138,EUR,1458.35,1589.6,1.09,PROJ-021,CC-0004,PENDING,MGR-003,Y,,Y
EXP-0000306,EMP-001714,2024-02-24,Training,Vendor-159,SGD,4044.31,2992.79,0.74,PROJ-029,CC-0016,CANCELLED,MGR-001,N,Conference attendance,N
EXP-0000307,EMP-000977,2024-05-31,Travel-Hotel,Vendor-175,USD,13438.67,13438.67,1.0,PROJ-023,CC-0003,REJECTED,MGR-003,Y,,Y
EXP-0000308,EMP-001566,2024-05-16,Office Supplies,Vendor-56,SGD,6468.14,4786.42,0.74,PROJ-043,CC-0015,REJECTED,MGR-003,Y,Monthly subscription,Y
EXP-0000309,EMP-001106,2024-11-18,Travel-Air,Vendor-157,JPY,2172.05,14.55,0.0067,PROJ-004,CC-0012,APPROVED,MGR-001,Y,,N
EXP-0000310,EMP-000510,2024-07-02,Travel-Ground,Vendor-8,EUR,10991.02,11980.21,1.09,PROJ-042,CC-0016,APPROVED,MGR-002,Y,Conference attendance,N
EXP-0000311,EMP-000781,2025-04-30,Travel-Ground,Vendor-88,JPY,12075.66,80.91,0.0067,PROJ-012,CC-0004,REJECTED,MGR-002,N,,N
EXP-0000312,EMP-000378,2024-09-23,Office Supplies,Vendor-52,AUD,7500.23,4875.15,0.65,PROJ-015,CC-0012,APPROVED,MGR-002,Y,Conference attendance,N
EXP-0000313,EMP-000125,2024-03-01,Software License,Vendor-25,USD,13190.73,13190.73,1.0,PROJ-011,CC-0001,APPROVED,MGR-001,Y,Team lunch,N
EXP-0000314,EMP-001164,2025-01-18,Travel-Hotel,Vendor-45,USD,12002.57,12002.57,1.0,PROJ-013,CC-0020,CANCELLED,MGR-001,N,Monthly subscription,Y
EXP-0000315,EMP-001176,2024-06-30,Training,Vendor-181,EUR,8999.78,9809.76,1.09,PROJ-050,CC-0006,PENDING,MGR-002,Y,,Y
